state,year,month,tmmx_c,tmmn_c,precip_mm,wind_speed,etr_mm
Idaho,2000,1,0.46763840915434685,-7.9900378135802725,2.8347647628743835,3.818213994062958,0.8687494047463802
Idaho,2000,2,4.634629432725433,-4.858102972180518,2.72590349379041,3.8367197704797933,1.5309792968395914
Idaho,2000,3,7.46693470732373,-5.40198743290739,1.640967070232514,4.038007054122906,2.5978246329707164
Idaho,2000,4,14.472303532366652,-0.03636857082267397,1.3175099739836549,3.911927441638109,4.56918768830557
Idaho,2000,5,16.527740374989435,3.1072654339705537,1.8147184556376708,4.074512896536162,5.391269660402765
Idaho,2000,6,23.3429201001843,6.382076619738427,0.875963523854291,3.9321824566748678,7.5577514208924566
Idaho,2000,7,28.246009348259122,9.804915813127877,0.3095414865607655,3.136286093232929,8.34719487675613
Idaho,2000,8,27.87021725371602,9.196269675838721,0.2972804389932142,3.44804123411893,8.12992922430038
Idaho,2000,9,19.658477918606934,4.103621849454441,1.5204659737098005,3.7622055389274265,5.038789508949504
Idaho,2000,10,12.483433523097517,0.06017515279683039,2.2280421881613135,3.4206439571355607,2.7476620878192173
Idaho,2000,11,1.1830150085157243,-8.857428577843166,1.1608199982414262,2.95138369274414,0.9813852480293966
Idaho,2000,12,0.007889994312961335,-9.02206772485431,1.4262002322549638,3.226782003906199,0.7454507146832435
Idaho,2001,1,0.043344898203713456,-10.271351081876787,1.0408449685906402,3.0143977068056937,0.9252058807878337
Idaho,2001,2,1.335779637625535,-9.540072407522814,1.1094635946341433,3.036142352023346,1.2368681562109425
Idaho,2001,3,8.519955161032556,-3.5135482952772463,1.3234139519120462,3.722557109352083,2.6796763006618627
Idaho,2001,4,10.78086439667652,-1.9503350145722038,2.0591284528273976,3.7133185262577224,3.6770022124195734
Idaho,2001,5,19.6219589622782,3.0139012937043503,0.9501809465902131,3.933966060571593,6.498531411125322
Idaho,2001,6,21.960554767415772,6.011808657386496,1.378589573873304,3.8652867380898934,6.975181846718976
Idaho,2001,7,26.303734184657742,9.852228922930351,0.9641091585031464,3.103686512475395,7.441101551564341
Idaho,2001,8,29.54126019564393,10.676384854154378,0.15724807812216623,3.045133758935663,7.985040431709981
Idaho,2001,9,23.77287397513129,5.999405303741412,0.6045297957072044,3.3262145180388107,5.9844909719753705
Idaho,2001,10,13.165608889942007,0.035428675710306834,2.012528884301397,4.500517257279446,3.5956482723938326
Idaho,2001,11,7.113663718683085,-3.1601357081807464,2.1894500545737987,3.7569182864136588,1.6060763622810057
Idaho,2001,12,-1.3058882434082193,-9.841240542890489,2.9920466102635594,3.7691037545234662,0.6774200525420155
Idaho,2002,1,-0.9194394284497207,-9.212127152295636,2.5133134459361677,3.7615803934795937,0.8432064540778891
Idaho,2002,2,1.6771129792051056,-10.631234348211876,1.2880190995301208,3.690021377794572,1.5678111573291924
Idaho,2002,3,4.841021802432351,-6.658351454967033,2.092724738710064,4.273265867597496,2.4262224632909506
Idaho,2002,4,11.807800159189298,-1.2720055098064336,1.7036513589812503,3.9186764139808,4.001037601221535
Idaho,2002,5,16.68405426319282,2.0623821549196464,1.3698766958824335,4.017728227722665,5.679850451519375
Idaho,2002,6,22.52075616621289,6.860152377771897,1.3333216229808154,3.5060688027530786,6.689440067249478
Idaho,2002,7,29.189608380807385,11.388192290924906,0.4572065800964133,3.262618519092415,8.515472632179897
Idaho,2002,8,25.29521064317794,7.7231454773304336,0.46878860290439794,3.4546820080255114,7.520324175476288
Idaho,2002,9,20.801436598384896,4.784838711683449,0.9294461722364866,3.463702139044939,5.406077960736581
Idaho,2002,10,11.877462071236494,-2.6824321899307506,0.5261104496242757,3.1024331721750666,2.9687283676552925
Idaho,2002,11,6.2165152357728175,-4.619039366738093,1.3686025213409947,3.39462980208469,1.684147920276323
Idaho,2002,12,2.0499899020730936,-5.7381660312628355,2.6621086879564326,3.7177177311147926,0.8791627584119353
Idaho,2003,1,4.081827869158872,-4.221140306660345,2.577510953712283,3.2522525188237394,1.0195514131773273
Idaho,2003,2,2.2500822924695285,-8.554414797976392,1.7485574592837205,3.737865255885813,1.5167616952873542
Idaho,2003,3,7.99415493585451,-2.624227934323301,2.8616206703330764,4.856479647057806,2.967378906450494
Idaho,2003,4,10.746958317393819,-1.248572730725357,2.1593538341805587,3.7897653599590155,3.6748531977298535
Idaho,2003,5,17.181297490581358,2.8965870345647886,1.7237083564864466,3.5440175434568753,5.428766499014604
Idaho,2003,6,23.30886134304734,6.7459201901931465,0.5819777032984015,3.4505141747346753,7.379064400811168
Idaho,2003,7,30.67030731230352,11.8617866577884,0.28672547980946334,3.0268566985454908,8.997838758472401
Idaho,2003,8,28.29326786425787,10.842037318662051,0.7917943162808597,3.0792090381495667,7.580818232701195
Idaho,2003,9,21.837605273041504,5.405109332553707,0.638257502256345,3.495875160974631,5.592935424853116
Idaho,2003,10,15.839985186224283,1.2417113506772353,0.7302729788540437,4.0420432015773775,3.9430126599086464
Idaho,2003,11,3.010666900883564,-6.5936361796410665,2.3227427340470896,4.2725793249477775,1.5687427196164379
Idaho,2003,12,1.461834824317748,-6.404531644330177,3.038192344467361,3.9254444840418716,0.8361553231706607
Idaho,2004,1,-0.6724190398743417,-9.238948305553095,2.421091894804831,3.7092134094009825,0.9455934427739259
Idaho,2004,2,2.077993335493886,-7.865270993633203,1.890808745503662,3.4555588131507338,1.3432724779057728
Idaho,2004,3,10.89179649968861,-2.3505011260514834,0.9534778445029471,3.9719238909582555,3.4453692652175953
Idaho,2004,4,14.020088626247514,0.03981695323034273,1.1650546378088438,3.7741687475801244,4.427204958521051
