state,year,month,tmmx_c,tmmn_c,precip_mm,wind_speed,etr_mm
Delaware,2000,1,5.847153759105481,-4.399061134441411,2.853235216972103,6.340706689610668,2.6622105026026475
Delaware,2000,2,10.046155839584287,-1.3905474461388962,1.9013531713803447,4.720832471714554,2.949193018975789
Delaware,2000,3,15.47046401204284,3.311091605844126,5.487258262923446,5.015755041411695,4.30979498751257
Delaware,2000,4,17.033674698479274,6.3098448424696585,3.211902750383501,5.094565983201481,4.327993167875234
Delaware,2000,5,24.22797203711906,12.804578115095467,2.725954960540628,3.965043355645374,5.769293286806964
Delaware,2000,6,28.391759658148715,17.80745098200947,4.008920624346389,4.106653566332805,6.453284738872746
Delaware,2000,7,27.656497462130062,18.027435187923743,4.950872267255905,3.062666122687223,5.433942675326109
Delaware,2000,8,27.636185119209017,18.259474551764242,3.7826217393570314,3.496858600242322,5.0398172262560434
Delaware,2000,9,24.420160971677944,13.684345484585322,4.75738434184223,4.016019961143499,4.060633211074281
Delaware,2000,10,21.016673600320587,7.5543232302723595,0.24895256154208137,4.15033433992367,4.2069359484321724
Delaware,2000,11,12.736661237410146,1.7056078014006744,2.1737330832125945,5.123408660658407,3.0208957331588113
Delaware,2000,12,4.534548784976835,-5.300289730925044,2.3133449690537513,5.517301199175247,2.1174713165489716
Delaware,2001,1,5.9344336684052905,-3.657812090452296,2.4843711691909878,4.672983556355809,1.8887293408379
Delaware,2001,2,8.778774395955509,-1.6086886082459841,2.656829246357492,4.903727288991608,2.679092927791456
Delaware,2001,3,10.327934841116644,0.1538188852751432,4.539089317485997,5.588410121111269,3.3558229839666205
Delaware,2001,4,18.975487877985415,6.109644195569615,1.5624097828257926,4.417011190064303,5.096667697001148
Delaware,2001,5,23.243622694104374,11.582798894109487,3.2312636085020903,3.6455120079306855,5.710710993862237
Delaware,2001,6,28.662838826084226,18.211181615492308,4.314268266227058,3.3391247176236005,6.416322443683949
Delaware,2001,7,28.0099664909539,17.033005417760364,3.7094514486847827,3.8128222715011777,6.47650025348861
Delaware,2001,8,30.036949977024335,19.748872214767914,4.213836026636842,3.4673037843037995,5.8421589703627035
Delaware,2001,9,24.652762446716565,13.03253758704335,1.8482071551055679,3.8621038300762023,4.589390498786015
Delaware,2001,10,21.09725544228752,7.500769917184186,0.8297260712569862,4.83351182821598,4.88417999620024
Delaware,2001,11,17.70416986755413,4.27796926853182,0.6119710036031063,4.490618505835346,3.5133481450500588
Delaware,2001,12,11.435150321270612,0.7578209048645022,1.6221225465656548,4.851699986131395,2.618874570214583
Delaware,2002,1,9.76588812232717,-0.10943263625392774,2.1963194350233293,5.216236451378222,2.7510398710880146
Delaware,2002,2,10.886324386807189,-1.542075087185026,0.6013318527300419,5.5104208876390395,3.501895987857549
Delaware,2002,3,14.187189257341856,2.604062612354255,3.61650668118299,5.598813041617218,4.190736257220557
Delaware,2002,4,20.204469629253424,8.063109616718748,3.3928789106909596,4.942899806884029,5.613243615885556
Delaware,2002,5,23.81459139043477,11.047097835582747,2.764598871563711,4.670325551910563,6.61358068052159
Delaware,2002,6,28.690895961136505,17.029055829115407,2.689180295723189,3.7814458524208554,6.860946934240246
Delaware,2002,7,31.785199644051033,19.73281163892193,1.7722265792670588,3.8046261397484,7.6939169141887085
Delaware,2002,8,30.993457099507737,19.716715985353858,2.5503296514258276,4.190120727256946,7.135219233506053
Delaware,2002,9,26.881914278469253,15.671043451044966,4.417085953715098,4.219087789604335,4.987574035436044
Delaware,2002,10,18.622907846732915,9.698539293994315,6.008666538376684,4.895301385916736,3.2162659883354108
Delaware,2002,11,12.910205731573399,2.986384007396623,4.645729200303718,5.803493458893026,2.8113592985187195
Delaware,2002,12,7.02099589840094,-2.2856090716835524,3.5428392034761544,6.038268036097333,2.3175593039042415
Delaware,2003,1,2.8008821652090887,-5.3720991024956675,1.501672974686402,6.175646332662284,2.215752705146129
Delaware,2003,2,4.466993141968487,-4.239002351339934,5.599347703149307,5.7204607854722385,1.9119277396181331
Delaware,2003,3,13.133498900607549,1.42266130822685,3.460070286956916,4.612174727608694,3.415989836021697
Delaware,2003,4,16.867772448759467,5.921273639920457,2.8539752473974405,5.209186802755591,4.704395076474501
Delaware,2003,5,19.690703712817765,10.437330082306175,3.9383621118092234,4.063300006476969,4.093810426557994
Delaware,2003,6,26.305286605283243,16.62898144139416,5.89708072871554,3.584935566407405,5.655460169809439
Delaware,2003,7,29.442647663266598,19.79928393603808,3.9479521945878218,3.834583248149853,6.187539498614451
Delaware,2003,8,29.502167580565185,20.051043547520294,4.503603582635225,3.550839116854359,5.440602953000798
Delaware,2003,9,25.58938656180817,15.654162622217655,5.396272862852832,4.66837978236749,4.425963336923514
Delaware,2003,10,19.244556208983624,7.479690195188539,3.528587389766548,4.890854947719044,3.809409669841112
Delaware,2003,11,16.342931056771306,5.1488984038222725,3.9370854536186557,5.233273850435132,3.138846222776787
Delaware,2003,12,7.867540546010446,-1.4881559689944197,4.72804248169093,6.619426438461597,2.496215728771637
Delaware,2004,1,2.3122375085587805,-6.401475605941016,1.7424342867298483,6.665611885891535,2.343424080976811
Delaware,2004,2,7.899803527115182,-2.577257269486779,2.0188380895703597,5.048202009760198,3.000043425217057
Delaware,2004,3,12.903542244450762,2.605081294852596,2.343901984780088,5.26331071534571,3.792095767164828
Delaware,2004,4,18.431366452599093,7.344291260828129,4.829948630553167,5.032765978623561,5.28724887531154
Delaware,2004,5,26.521527813318755,15.521745059176851,2.478339730957519,4.085403946621764,6.18688234116185
