state,year,month,tmmx_c,tmmn_c,precip_mm,wind_speed,etr_mm
Oklahoma,2000,1,11.305860124096853,-2.6890345878110224,0.957684366578443,3.7545205821714114,2.8143101950007354
Oklahoma,2000,2,16.859257853248835,1.3441384971330876,1.356753963179373,4.544762725452854,4.395493203955698
Oklahoma,2000,3,17.72000719213827,4.719260974508529,3.5267701920273224,4.401717087715246,4.161264589366204
Oklahoma,2000,4,22.041436605945137,7.7308288307183375,2.1362714479546376,4.515749088890593,5.809998602357425
Oklahoma,2000,5,28.357394798486553,14.948606550678107,3.731601030819588,4.79610930807279,7.428329159100158
Oklahoma,2000,6,28.689476093901703,17.86620414609331,6.081329411880113,4.44076255141251,6.442946829749407
Oklahoma,2000,7,33.794858143068495,20.726971125672264,2.0697885897254324,3.733898930210545,8.368019258475424
Oklahoma,2000,8,37.976481726869395,21.75371269772529,0.08115536920782074,4.087304821106499,11.009611889914083
Oklahoma,2000,9,32.64843292696963,15.118108037484717,0.8984505536542232,4.341776840351024,8.884530542061123
Oklahoma,2000,10,23.697201385512585,11.667023317477287,5.346704841140565,4.312351359395278,5.075970295157228
Oklahoma,2000,11,11.730553638240053,-0.21599799681683862,3.2012407929429956,3.5672954706875397,2.276205223575351
Oklahoma,2000,12,4.278312460773634,-6.365358473552931,1.6600483837985391,3.852089262000476,1.561755738778173
Oklahoma,2001,1,7.923540973237834,-3.7696003500654456,1.8550787715591524,3.3594507678410777,1.7042219859501722
Oklahoma,2001,2,10.86549061515808,-1.5376164671602623,3.7258298221100197,4.283291162445962,2.427844822067102
Oklahoma,2001,3,14.298947156758913,2.2405562048040224,1.2959992281489412,3.3657301976176703,3.2427961048250666
Oklahoma,2001,4,24.74853519006723,10.583757654988176,1.1757694509136447,5.259924092525995,6.637963305903771
Oklahoma,2001,5,27.031612454804133,14.23018713153067,5.97894547204877,4.309785553514786,6.428178495314229
Oklahoma,2001,6,31.799384071453915,18.50649695572787,2.0257943810057997,4.450943664083418,8.314036044875047
Oklahoma,2001,7,36.969839915487114,23.063441562436594,0.7356505585284118,4.339175165919926,10.44594737655082
Oklahoma,2001,8,35.13891926491294,21.002271889651865,1.9242173359735337,3.5454027180746692,8.510536589176688
Oklahoma,2001,9,28.356261607144177,14.848661717732455,3.2572216616897167,3.4420123829849913,5.692350005504282
Oklahoma,2001,10,23.507579016898546,7.915158092044521,1.8198856693230234,4.470661298026857,5.474533689741914
Oklahoma,2001,11,17.887861142076304,5.527940810701466,1.5085102398220924,4.064795523449042,3.3695449016155496
Oklahoma,2001,12,12.390101430768993,-0.8955435574813464,1.7250600861769478,3.955222257622488,2.933553696100695
Oklahoma,2002,1,11.592728987700411,-2.7938596781834804,1.7795956190882918,4.037776218394044,3.1916219797813072
Oklahoma,2002,2,12.059632805140268,-2.5166112764561603,0.9463900215192943,4.3565132013554715,3.615244705764766
