state,year,month,tmmx_c,tmmn_c,precip_mm,wind_speed,etr_mm
New York,2000,1,-1.6973680822674169,-12.672098051077796,2.6778194590412365,5.817952998259823,1.4540481234145308
New York,2000,2,1.9977287316434627,-8.891589374124464,2.528417221055315,4.781931083504597,1.6047689256984619
New York,2000,3,8.975370299482108,-2.567852101821188,2.5345569547352476,4.843771658199062,2.98141156521122
New York,2000,4,11.172508106384214,0.6995853346385843,4.379884776728422,4.409850248085709,3.1364709234775434
New York,2000,5,19.763651488408357,7.918218091334438,4.742499657596923,4.089562623693492,4.761176098344521
New York,2000,6,23.054246844027773,12.134073846555054,4.555633664130936,3.995668377184652,5.0088098996734844
New York,2000,7,23.958090242367973,12.740094972226643,3.4779149976021198,3.1377706043776343,4.8401920596566335
New York,2000,8,24.14206537145094,13.186178622080376,3.4608347388398006,3.30856007152695,4.370895303285415
New York,2000,9,20.346477809465796,8.370828217297174,3.0990523560406356,3.9193505957038717,3.4466435979846635
New York,2000,10,14.891479728656293,3.4006544075103307,1.947529288586214,4.030281943694834,2.7717939721700113
New York,2000,11,6.452649531499105,-1.7199741959613561,2.349191809721675,4.376154561617914,1.539360401903607
New York,2000,12,-2.2696881402855524,-11.898200033598357,2.8803023701639967,5.1792614212647585,0.9695833340709382
New York,2001,1,-0.6495327944154496,-9.677802025148651,1.2805871424820356,4.012786793761183,0.899282653567918
New York,2001,2,0.5965354637796167,-9.577919643473933,2.060973331363424,5.54055203984801,1.4786591422108208
New York,2001,3,2.488741911941588,-6.742331232161689,4.1864339529110675,4.73925064371357,1.698694952171621
New York,2001,4,13.787681415588168,0.6549258865570664,1.0126834596126324,4.393068217992376,4.39360445748515
New York,2001,5,20.27389542613065,7.310176402100808,2.375906137517598,4.298795084472715,5.37574464080847
New York,2001,6,24.674963811411033,12.608872108617959,3.6135214821816546,3.4450982438920077,5.529221883882809
New York,2001,7,24.97138939898241,12.447790421210414,2.0136140716525914,3.6717314697039534,5.603496578044844
New York,2001,8,27.601276734976977,14.668410748753388,2.6089094710978453,3.222032532364688,5.290569851499406
New York,2001,9,21.26669653514938,8.508818573640212,3.5947410862406968,3.7576977810639582,3.836082385225069
New York,2001,10,15.846741811203401,3.984935352810851,1.9365698571719927,5.092000470095882,3.5023468625567293
New York,2001,11,11.669726089968037,1.027437404706177,1.9117111897707595,4.8609258966279105,2.3326676173402325
New York,2001,12,4.381844683422798,-4.052156697624582,2.240015939076737,4.717700573894461,1.3186965612862969
New York,2002,1,2.709298572802595,-5.823156254010826,1.7922093700935018,4.935715767238302,1.3295926005421255
New York,2002,2,4.011062069854745,-7.851269546297033,2.1816163056066884,5.260658713870247,2.0387001634409443
New York,2002,3,6.371125647891063,-4.516517850230855,2.777468184781482,5.632133513413364,2.70236865901055
New York,2002,4,13.329548537506469,1.9787062059812683,3.427120920814696,4.93343163386256,4.1921392896322
New York,2002,5,17.15753677211262,5.223570157992981,4.3852661038170355,5.068972710412779,5.025936695902888
New York,2002,6,24.117773453494124,11.974461128309258,4.628304336428009,3.763599012976035,5.407974187160234
New York,2002,7,27.395074032655486,14.884096574703676,1.5856967809285398,3.8748328215701795,6.408576967169542
New York,2002,8,27.116314985314773,13.958135994240024,2.153608852580017,3.5351913874469743,5.622483779728852
New York,2002,9,23.87994093615424,10.661393708916592,3.9044035286170584,3.941519878974189,4.384680701908821
New York,2002,10,12.221338489360562,2.7397639645024014,3.5896525793696945,4.540434139084148,2.364443256625789
New York,2002,11,6.085654745284671,-1.6499013388631738,3.2779833635080067,5.138588806036804,1.4846656513599619
New York,2002,12,0.26518750268661506,-8.486460722895401,3.039684594947319,5.264351793465531,1.0146948712678174
New York,2003,1,-4.992116775354418,-14.666955381922321,2.181130222763853,5.217941874593822,0.8741072242894021
New York,2003,2,-2.4794546572380796,-12.813602570596458,2.3561514195422095,4.860405039535725,1.2451378111917228
New York,2003,3,6.063093956241119,-6.61251532809888,2.295496826009897,4.707032411471516,2.576625919533501
New York,2003,4,11.46956372295864,-0.23595386218403291,2.2713041968666405,4.773882134636787,4.023361982398321
New York,2003,5,17.83368466872787,6.699581844796285,3.944683869257184,3.815279101988298,4.151553980608746
New York,2003,6,22.72133805838598,11.723627210346763,3.567482912894973,3.8480219594205542,5.015113200189096
New York,2003,7,25.909827091722207,14.410556847314467,3.7942796322786676,3.7448903819379207,5.537236024196955
New York,2003,8,25.945863254972892,14.967602676110914,3.823301887503969,3.241642290581845,4.598706835045061
New York,2003,9,21.213343870364383,10.181916461129504,4.615270046098588,4.264026743252082,3.4093580909199366
New York,2003,10,13.431170802285124,2.4610726654319706,4.427805957440153,4.702236611125565,2.533693609829003
New York,2003,11,9.056384444344928,-0.3237762229982195,3.7071926694389474,5.240283891952734,1.8749152896533838
New York,2003,12,1.8364596038805985,-7.100717578469414,3.6499838864663685,5.581092392896021,1.2960200244799571
New York,2004,1,-6.410194659616707,-15.744212558859203,1.9077710679749553,6.010153792453437,1.0431976474410491
New York,2004,2,0.48986218385584834,-11.620447005251549,1.3454673362007938,4.759206474317638,1.497751834274799
New York,2004,3,6.656069891023492,-3.5193179372821533,1.988061668053961,4.836791486275873,2.437684321281347
New York,2004,4,12.67016703420336,1.3860046831921409,3.2281227768395597,5.028620176495256,4.162896703095521
New York,2004,5,20.859187506963906,8.363041032552019,4.550863517440187,4.098019846612282,4.894512197634786
New York,2004,6,22.815197244951435,10.740016810597353,2.478803654713291,3.7870652157206486,5.31687867863684
New York,2004,7,24.85930391878236,14.709213325868689,5.0595479318548175,3.5266430389098056,4.779291739312894
