state,year,month,tmmx_c,tmmn_c,precip_mm,wind_speed,etr_mm
Arizona,2000,1,15.419987636051019,-0.5193913027176222,0.24130158259882345,2.9644525403781223,3.716860027651145
Arizona,2000,2,17.042571000279736,1.0509554418834455,0.5809459660700056,3.7809351314987145,4.663638797390189
Arizona,2000,3,18.081311093816282,2.5997055833697686,1.4957219602633203,3.53564686590554,5.282870152405316
Arizona,2000,4,26.129358723241467,7.459146487559906,0.10032207996400505,3.78171612851192,8.682173796774268
Arizona,2000,5,31.214255561025652,12.493640150558747,0.01683370554880854,4.195156039748047,11.455791921717397
Arizona,2000,6,34.05238885042189,16.998447803660667,0.7811574392584888,3.7881759059744984,11.332656535224242
Arizona,2000,7,35.852938325501384,19.036690973495183,0.43453782597293167,3.470767860904232,11.007438399761025
Arizona,2000,8,33.61968244625689,18.604366412165916,1.9998249807797979,3.0547364951996876,8.428637121278825
Arizona,2000,9,32.48821585257366,15.318240809592965,0.17364035226395771,3.597824704746051,8.822110173342605
Arizona,2000,10,22.20927678349898,8.413511367234548,3.1273591743523355,3.3776221886881856,4.756735721910738
Arizona,2000,11,13.80883670666799,-0.5764508544793898,0.7142138332059341,2.874041991240168,3.156604320956728
Arizona,2000,12,14.810874967241318,-0.9458774337359159,0.1059620161195826,2.5571045595231223,3.0614112656628736
Arizona,2001,1,11.08000131671372,-2.341897736163048,1.360674549376817,2.805244464499128,2.47938699866405
Arizona,2001,2,13.986404711129296,-0.30534757575929916,0.9472899988921041,3.354096396781287,3.5532503143525576
Arizona,2001,3,19.364937016619933,3.344306793176713,0.845591615602856,3.1931233806249697,5.231231594546265
Arizona,2001,4,22.56611680814092,6.013641284430491,0.838000808618057,4.185745818044288,7.353928383432615
Arizona,2001,5,30.91842261813457,12.312821509661603,0.3025559305030374,3.6649443323046076,10.464887687657697
Arizona,2001,6,34.65687478576734,15.974177217952388,0.1993348607895606,3.7698891279147624,11.911449015672925
Arizona,2001,7,34.13410870396359,18.660512791397025,1.3171709692048676,3.4829070552241688,10.015726034503514
Arizona,2001,8,33.97656441123115,18.22141990170121,1.6879950315827048,2.90774807999543,8.480875265116373
Arizona,2001,9,32.99014802954525,15.334555537151743,0.32810009697751097,3.4324015580330225,9.1956601024158
Arizona,2001,10,26.45246321384161,9.50025809704664,0.35454234372712423,3.1396568295049736,6.433419077443524
Arizona,2001,11,18.650559039311418,3.8815232894062888,0.2417906691782526,2.967279813037879,3.9571595645037365
Arizona,2001,12,11.79536425365393,-2.558946338969065,0.6906734570531843,2.8875526068144066,2.8442735791484295
Arizona,2002,1,12.836710653949183,-2.3008745350960567,0.1665628621190757,3.12465731857941,3.421493439354884
Arizona,2002,2,17.135086765796586,-0.547965395635913,0.09261162008915244,3.1345440679347956,5.051272706213079
Arizona,2002,3,19.147325618365585,1.0662299121484011,0.17571025624490758,3.948684025068003,6.64346694076388
Arizona,2002,4,25.648105640607866,7.816291290446202,0.1574756206771311,4.234046021174097,8.988897483727367
Arizona,2002,5,29.293441588149733,10.037601633654049,0.0032019517409812162,4.030558221268758,10.96213733374355
Arizona,2002,6,35.79505353709908,16.221710412867253,0.0031577927377803164,4.241131716941248,13.45743483214502
Arizona,2002,7,35.92816995203492,19.926205965718736,1.1542985554270546,3.66376829587697,11.053087592441178
Arizona,2002,8,34.95270766906458,18.10143290030294,0.7190319717964355,3.7619476636547176,10.650866584745337
Arizona,2002,9,30.53231623332374,15.022287758170023,1.577239439132781,3.6637223948576447,8.253395839991686
Arizona,2002,10,23.18224256119305,7.670967831121061,0.5911956572506482,3.149432841324113,5.372517314440419
Arizona,2002,11,18.333898072499494,2.8999314454022738,0.5312731217109763,3.4306725282569066,4.636278289436763
Arizona,2002,12,11.457541664166797,-1.879620358463626,0.6991981619501124,2.8648253969050277,2.410204153309396
Arizona,2003,1,17.58171011689933,1.512591907845831,0.2308387731824719,2.599593012499896,3.5546957326491424
Arizona,2003,2,13.52854590814735,0.6848986958445948,2.235484820497982,3.557871012767323,3.6316824348429804
Arizona,2003,3,18.524182246668772,2.9324461763411023,0.8907874804647088,3.543309595450534,5.278025447470472
Arizona,2003,4,21.488498558155413,4.6662805854927,0.24064916645103038,4.6874373210307505,8.08579868033505
Arizona,2003,5,29.300687705448183,11.65544712315318,0.08054907519502887,3.8352692022090102,10.176359361826107
Arizona,2003,6,33.99507915107455,15.516696638291137,0.04063717513465976,4.142670606425233,12.355865752770866
Arizona,2003,7,37.150811945920566,20.267738203548618,0.9269634078339878,3.4036576014772715,11.222776079989734
Arizona,2003,8,34.21582278506753,19.335702567960254,1.5337791038575912,2.957076109513306,8.47747287431507
Arizona,2003,9,32.05254664137226,15.51909053484917,0.9018840897788404,3.320424880163285,8.307830402780006
Arizona,2003,10,27.79461067083969,10.925966948373002,0.33432162759289735,3.1991319154587705,6.610346710177722
Arizona,2003,11,16.376976278729273,2.285312187102477,0.916754471176599,3.2994940776463118,3.8740942347187017
Arizona,2003,12,13.237979052562423,-1.3913892699343364,0.45548903942754404,3.3466075752843074,3.3773017323637533
Arizona,2004,1,12.558714325172275,-0.9710241924094589,0.5485084723120048,2.786957886006365,2.7275310953618708
Arizona,2004,2,12.464856674387988,-1.563853337571345,1.0433291884877438,3.5020265281353593,3.671401702685646
Arizona,2004,3,23.220141411960583,6.293027366547392,0.5978017052951914,3.3256676853702514,6.5828351315955755
Arizona,2004,4,22.134449884197807,6.599296870358216,1.101885283008959,4.1501946150967655,7.650208725761771
Arizona,2004,5,29.593067024386244,11.31796142854978,0.009391052109251764,4.303198043710257,11.263530417159725
